Student_Code,Status,Semester,Major_ID,Campus_Code,Term_ID
PH39556,HDI,3,33,ph,52
PH39563,HDI,3,28,ph,52
PH39565,HDI,3,33,ph,52
PH39566,HDI,3,33,ph,52
PH39567,HDI,3,28,ph,52
PH39568,HDI,3,30,ph,52
PH39571,HDI,3,33,ph,52
PH39572,HDI,3,33,ph,52
PH39573,HDI,3,33,ph,52
PH39574,HDI,2,33,ph,52
PH39576,HDI,3,33,ph,52
PH39582,HDI,3,28,ph,52
PH39584,HDI,3,29,ph,52
PH39593,HDI,3,33,ph,52
PH39598,HDI,3,28,ph,52
PH39601,HDI,3,33,ph,52
PH39603,HDI,3,33,ph,52
PH39611,HDI,3,33,ph,52
PH39624,HDI,2,30,ph,52
PH39625,HDI,3,33,ph,52
PH39628,HDI,3,33,ph,52
PH39631,HDI,3,28,ph,52
PH39633,HDI,3,33,ph,52
PH39649,HDI,3,30,ph,52
PH39656,HDI,3,33,ph,52
PH39659,HDI,3,33,ph,52
PH39664,HDI,3,33,ph,52
PH39666,HDI,3,34,ph,52
PH39669,HDI,3,29,ph,52
PH39672,HDI,3,28,ph,52
PH39676,HDI,3,34,ph,52
PH39678,HDI,3,33,ph,52
PH39681,HDI,3,33,ph,52
PH39684,HDI,3,30,ph,52
PH39687,HDI,3,33,ph,52
PH39696,HDI,3,33,ph,52
PH39699,HDI,3,33,ph,52
PH39701,HDI,3,28,ph,52
PH38157,HDI,3,33,ph,52
PH38168,HDI,3,33,ph,52
PH38171,HDI,3,28,ph,52
PH38179,HDI,3,33,ph,52
PH38187,HDI,3,33,ph,52
PH38193,HDI,3,33,ph,52
PH38194,HDI,3,28,ph,52
PH38195,HDI,3,33,ph,52
PH38203,HDI,3,29,ph,52
PH38204,HDI,3,33,ph,52
PH38205,HDI,3,33,ph,52
PH38207,HDI,3,33,ph,52
PH38211,HDI,3,33,ph,52
PH38222,HDI,3,34,ph,52
PH38223,HDI,3,33,ph,52
PH38225,HDI,3,33,ph,52
PH38227,HDI,3,33,ph,52
PH38228,HDI,3,33,ph,52
PH38229,HDI,3,33,ph,52
PH38235,HDI,3,28,ph,52
PH38237,HDI,3,33,ph,52
PH38242,HDI,3,30,ph,52
PH38244,HDI,3,33,ph,52
PH38246,HDI,3,33,ph,52
PH38250,HDI,2,29,ph,52
PH38253,HDI,3,28,ph,52
PH38257,HDI,3,33,ph,52
PH38259,HDI,3,29,ph,52
PH38261,HDI,3,33,ph,52
PH38266,HDI,3,33,ph,52
PH38267,HDI,3,33,ph,52
PH38279,HDI,3,28,ph,52
PH38282,HDI,3,28,ph,52
PH38283,HDI,3,28,ph,52
PH38284,HDI,3,29,ph,52
PH38291,HDI,3,33,ph,52
PH38293,HDI,3,28,ph,52
PH38294,TN,1,33,ph,52
PH38295,HDI,3,28,ph,52
PH38296,HDI,3,34,ph,52
PH38297,HDI,3,33,ph,52
PH38303,HDI,3,33,ph,52
PH38312,HL,2,33,ph,52
PH38318,HDI,3,33,ph,52
PH38324,HDI,3,33,ph,52
PH38327,HDI,3,33,ph,52
PH38329,HDI,3,33,ph,52
PH38330,HDI,3,33,ph,52
PH38335,HDI,3,34,ph,52
PH38346,HDI,3,33,ph,52
PH38347,HDI,3,28,ph,52
PH38348,HDI,3,34,ph,52
PH38353,HDI,3,33,ph,52
PH38365,HDI,3,33,ph,52
PH38376,HDI,3,33,ph,52
PH38386,HDI,3,33,ph,52
PH38394,HDI,3,33,ph,52
PH38395,HDI,3,33,ph,52
PH38402,HDI,3,33,ph,52
PH38403,HDI,3,33,ph,52
PH38406,HDI,3,33,ph,52
PH38408,HDI,3,33,ph,52
PH38409,HDI,3,33,ph,52
PH38410,HDI,3,29,ph,52
PH38422,HDI,3,30,ph,52
PH38426,HDI,3,33,ph,52
PH38429,HDI,3,33,ph,52
PH38434,HDI,3,33,ph,52
PH38437,HDI,3,33,ph,52
PH38440,HDI,3,33,ph,52
PH38441,HDI,3,33,ph,52
PH38444,HDI,3,30,ph,52
PH38450,HDI,3,33,ph,52
PH38453,HDI,3,33,ph,52
PH38455,HDI,3,33,ph,52
PH38459,HDI,3,28,ph,52
PH38461,HDI,3,33,ph,52
PH38464,HDI,3,30,ph,52
PH38466,HDI,3,28,ph,52
PH38477,HDI,3,33,ph,52
PH38480,HDI,3,34,ph,52
PH38484,HDI,3,33,ph,52
PH38487,HDI,3,28,ph,52
PH38493,HDI,3,34,ph,52
PH38499,HDI,3,28,ph,52
PH38501,HDI,3,29,ph,52
PH38502,HDI,3,28,ph,52
PH38503,HDI,3,33,ph,52
PH38504,HDI,3,34,ph,52
PH38505,HDI,3,33,ph,52
PH38509,HDI,3,28,ph,52
PH38519,HDI,3,33,ph,52
PH38528,HDI,3,33,ph,52
PH38531,HDI,3,30,ph,52
PH38546,HDI,3,33,ph,52
PH38547,HDI,3,34,ph,52
PH38549,HDI,3,33,ph,52
PH38553,HDI,3,33,ph,52
PH38554,HDI,3,33,ph,52
PH38556,HDI,3,30,ph,52
PH38560,HDI,3,33,ph,52
PH38561,HDI,3,33,ph,52
PH38571,HDI,2,33,ph,52
PH38576,HDI,3,33,ph,52
PH38577,HDI,3,33,ph,52
PH38578,HDI,3,33,ph,52
PH38579,HDI,3,33,ph,52
PH38581,HDI,3,28,ph,52
PH38584,HDI,3,33,ph,52
PH38599,HDI,3,33,ph,52
PH38606,HDI,3,33,ph,52
PH38615,HDI,3,33,ph,52
PH38616,HDI,3,33,ph,52
PH38617,HDI,3,33,ph,52
PH38619,HDI,3,33,ph,52
PH38622,HDI,3,34,ph,52
PH38626,HDI,3,33,ph,52
PH38627,HDI,3,33,ph,52
PH38628,HDI,3,33,ph,52
PH38629,HDI,3,33,ph,52
PH38631,HDI,3,28,ph,52
PH38635,HDI,3,33,ph,52
PH38637,HDI,3,29,ph,52
PH38641,HDI,3,33,ph,52
PH38650,HDI,3,34,ph,52
PH38651,HDI,3,33,ph,52
PH38660,HDI,3,33,ph,52
PH38661,HDI,3,33,ph,52
PH38662,HDI,3,29,ph,52
PH38668,HDI,3,33,ph,52
PH39722,HDI,3,34,ph,52
PH39723,HDI,3,29,ph,52
PH39724,HDI,3,28,ph,52
PH39727,HDI,3,33,ph,52
PH39729,HDI,3,30,ph,52
PH39732,HDI,3,28,ph,52
PH39733,HDI,3,33,ph,52
PH39748,HDI,3,33,ph,52
PH39749,HDI,3,34,ph,52
PH39753,HDI,3,33,ph,52
PH39754,HDI,3,30,ph,52
PH39762,HDI,3,33,ph,52
PH39763,HDI,3,33,ph,52
PH39766,HDI,3,33,ph,52
PH39775,HDI,3,33,ph,52
PH39779,HDI,3,34,ph,52
PH39782,HDI,3,30,ph,52
PH39784,HDI,3,28,ph,52
PH39790,HDI,3,33,ph,52
PH39796,HDI,3,28,ph,52
PH39798,HDI,3,33,ph,52
PH39802,HDI,3,33,ph,52
PH39803,HDI,3,33,ph,52
PH39804,HDI,3,33,ph,52
PH39811,HDI,3,28,ph,52
PH39814,HDI,3,28,ph,52
PH39815,HDI,3,30,ph,52
PH39820,HDI,3,30,ph,52
PH39827,HDI,3,30,ph,52
PH39830,HDI,3,29,ph,52
PH39834,HDI,3,34,ph,52
PH39839,HDI,3,30,ph,52
PH39843,TN,2,30,ph,52
PH39847,HDI,3,33,ph,52
PH39851,HDI,3,33,ph,52
PH39852,HDI,2,29,ph,52
PH39854,HDI,3,33,ph,52
PH39864,HDI,2,33,ph,52
PH39865,HDI,3,33,ph,52
PH39879,HDI,3,34,ph,52
PH39882,HDI,3,33,ph,52
PH39888,HDI,3,30,ph,52
PH39892,HDI,2,33,ph,52
PH39893,HDI,3,33,ph,52
PH39897,HDI,3,28,ph,52
PH39903,HDI,3,28,ph,52
PH39906,HDI,3,33,ph,52
PH39907,HDI,3,30,ph,52
PH39913,HDI,3,33,ph,52
PH39914,HDI,3,28,ph,52
PH39915,HL,2,28,ph,52
PH39919,HDI,3,28,ph,52
PH39920,HDI,3,30,ph,52
PH39927,HDI,3,33,ph,52
PH39937,HDI,3,34,ph,52
PH39940,HDI,3,34,ph,52
PH39945,HDI,3,28,ph,52
PH39946,HDI,3,33,ph,52
PH39949,HDI,3,28,ph,52
PH39952,HDI,3,34,ph,52
PH39954,HDI,3,33,ph,52
PH39955,HDI,3,33,ph,52
PH39963,HDI,3,33,ph,52
PH39967,HDI,3,28,ph,52
PH39970,HDI,3,28,ph,52
PH39972,HDI,3,33,ph,52
PH39977,HDI,3,33,ph,52
PH39978,HDI,3,33,ph,52
PH39983,HDI,3,28,ph,52
PH39984,HDI,3,29,ph,52
PH39991,HDI,3,33,ph,52
PH39994,HDI,3,33,ph,52
PH39998,HDI,3,33,ph,52
PH40000,HDI,3,29,ph,52
PH40002,HDI,3,33,ph,52
PH40007,HDI,3,33,ph,52
PH40010,HDI,3,33,ph,52
PH40011,HDI,3,33,ph,52
PH40014,HDI,3,33,ph,52
PH40016,HDI,3,33,ph,52
PH40029,HDI,3,33,ph,52
PH40034,HDI,3,30,ph,52
PH40040,HDI,3,28,ph,52
PH40041,HDI,3,33,ph,52
PH40045,HDI,3,33,ph,52
PH40052,HDI,3,28,ph,52
PH40053,HDI,3,28,ph,52
PH40057,HDI,3,33,ph,52
PH40061,HDI,3,34,ph,52
PH40062,HDI,3,28,ph,52
PH40065,HDI,3,30,ph,52
PH40072,HDI,3,33,ph,52
PH40077,HDI,3,33,ph,52
PH40079,HDI,3,28,ph,52
PH40080,HDI,3,33,ph,52
PH40083,HDI,3,29,ph,52
PH40093,HDI,3,34,ph,52
PH40096,HDI,3,30,ph,52
PH40103,HDI,3,28,ph,52
PH40113,HDI,3,28,ph,52
PH40117,HDI,3,33,ph,52
PH40120,HDI,3,28,ph,52
PH40132,TN,1,33,ph,52
PH40134,HDI,3,33,ph,52
PH40138,HDI,3,33,ph,52
PH40141,HDI,3,33,ph,52
PH40144,HDI,3,33,ph,52
PH40148,HDI,3,28,ph,52
PH40150,HDI,3,33,ph,52
PH40151,HDI,3,33,ph,52
PH40152,HDI,3,28,ph,52
PH40153,HDI,3,28,ph,52
PH40155,HDI,3,28,ph,52
PH40160,HDI,3,33,ph,52
PH40161,HDI,3,33,ph,52
PH40162,HDI,3,28,ph,52
PH40163,HDI,3,33,ph,52
PH40164,HDI,3,29,ph,52
PH40171,HDI,3,33,ph,52
PH40172,HDI,3,30,ph,52
PH40183,HDI,3,30,ph,52
PH40184,HDI,3,29,ph,52
PH40187,HDI,3,33,ph,52
PH40189,HDI,3,33,ph,52
PH40191,HDI,3,33,ph,52
PH40193,HDI,3,30,ph,52
PH40194,HDI,3,33,ph,52
PH40195,HDI,3,33,ph,52
PH40197,HDI,3,33,ph,52
PH40198,HDI,3,33,ph,52
PH40199,HDI,3,29,ph,52
PH40204,HDI,3,33,ph,52
PH40206,HDI,3,33,ph,52
PH40207,HDI,3,28,ph,52
PH40209,HDI,3,30,ph,52
PH40218,HDI,3,33,ph,52
PH40220,HDI,3,30,ph,52
PH40224,HDI,3,33,ph,52
PH40228,HDI,3,33,ph,52
PH40229,HDI,3,34,ph,52
PH37143,HDI,3,33,ph,52
PH37145,HDI,3,33,ph,52
PH37150,HDI,3,28,ph,52
PH37157,HDI,3,33,ph,52
PH37161,HDI,3,33,ph,52
PH37162,HDI,3,33,ph,52
PH37169,HDI,3,28,ph,52
PH37171,HDI,3,33,ph,52
PH37175,HDI,3,28,ph,52
PH37181,HDI,3,28,ph,52
PH37183,HDI,3,33,ph,52
PH37185,HDI,3,33,ph,52
PH37197,HDI,3,33,ph,52
PH37198,HDI,3,33,ph,52
PH37210,HDI,3,33,ph,52
PH37213,HDI,3,33,ph,52
PH37218,HDI,3,33,ph,52
PH37223,HDI,3,33,ph,52
PH37224,HDI,3,28,ph,52
PH37225,HDI,3,33,ph,52
PH37228,HDI,3,33,ph,52
PH37235,HDI,3,33,ph,52
PH37237,HDI,3,33,ph,52
PH37238,HDI,3,33,ph,52
PH37253,HDI,3,33,ph,52
PH37268,HDI,3,30,ph,52
PH37277,HDI,3,33,ph,52
PH37278,HDI,3,30,ph,52
PH37281,HDI,3,34,ph,52
PH37287,HDI,3,33,ph,52
PH37288,HDI,3,33,ph,52
PH37292,HDI,3,30,ph,52
PH37295,HDI,3,29,ph,52
PH37299,HDI,3,33,ph,52
PH37301,HDI,3,28,ph,52
PH37302,HDI,3,33,ph,52
PH37305,HDI,3,33,ph,52
PH37309,HDI,3,33,ph,52
PH37311,HDI,3,34,ph,52
PH37313,HDI,3,30,ph,52
PH37315,HDI,3,30,ph,52
PH37320,HDI,3,33,ph,52
PH37325,TN,2,33,ph,52
PH37332,HDI,3,28,ph,52
PH37334,HDI,3,33,ph,52
PH37335,HDI,3,34,ph,52
PH37336,HDI,3,33,ph,52
PH37337,HDI,3,34,ph,52
PH37339,HDI,3,33,ph,52
PH37343,HDI,3,33,ph,52
PH37351,HDI,3,34,ph,52
PH37352,HDI,3,33,ph,52
PH37354,HDI,3,33,ph,52
PH37362,HDI,3,33,ph,52
PH37371,HDI,3,28,ph,52
PH37372,HDI,3,33,ph,52
PH37375,HDI,3,29,ph,52
PH37382,HDI,3,28,ph,52
PH37384,TN,2,30,ph,52
PH37392,HDI,3,28,ph,52
PH37393,HDI,3,28,ph,52
PH37406,HDI,3,33,ph,52
PH37410,HDI,3,28,ph,52
PH37413,HDI,3,33,ph,52
PH37415,TN,2,28,ph,52
PH37417,HDI,3,28,ph,52
PH37421,HDI,3,29,ph,52
PH37422,HDI,3,34,ph,52
PH37426,HDI,3,33,ph,52
PH37440,HDI,3,33,ph,52
PH37446,HDI,3,28,ph,52
PH37448,HDI,3,29,ph,52
PH37451,HDI,3,33,ph,52
PH37455,HDI,3,33,ph,52
PH37464,HDI,3,33,ph,52
PH37467,HDI,3,34,ph,52
PH37473,HDI,3,30,ph,52
PH37476,HDI,3,34,ph,52
PH37478,HDI,3,30,ph,52
PH37480,HDI,3,29,ph,52
PH37482,HDI,3,33,ph,52
PH37484,HDI,3,34,ph,52
PH37487,HDI,3,33,ph,52
PH37499,HDI,3,28,ph,52
PH37508,HDI,3,33,ph,52
PH37509,HDI,3,33,ph,52
PH37510,HDI,3,28,ph,52
PH37522,HDI,3,34,ph,52
PH37523,HDI,3,33,ph,52
PH37524,HDI,3,30,ph,52
PH37527,HDI,3,28,ph,52
PH37528,HDI,3,28,ph,52
PH37530,HDI,3,33,ph,52
PH37534,HDI,3,33,ph,52
PH37536,HDI,3,33,ph,52
PH37537,HDI,3,33,ph,52
PH37545,HDI,3,33,ph,52
PH37550,HDI,3,33,ph,52
PH37552,HDI,3,33,ph,52
PH37555,HDI,3,33,ph,52
PH37557,HDI,3,33,ph,52
PH37558,HDI,3,33,ph,52
PH37559,HDI,3,28,ph,52
PH37560,HDI,3,28,ph,52
PH37571,HDI,3,33,ph,52
PH37572,HDI,3,28,ph,52
PH37576,HDI,3,28,ph,52
PH37578,HDI,3,34,ph,52
PH37579,HDI,3,29,ph,52
PH37582,HDI,3,33,ph,52
PH37585,HDI,3,33,ph,52
PH37586,HDI,3,33,ph,52
PH37588,HDI,3,33,ph,52
PH37589,HDI,3,30,ph,52
PH37596,HDI,3,33,ph,52
PH37599,HDI,3,33,ph,52
PH37601,HDI,3,33,ph,52
PH37607,HDI,3,33,ph,52
PH37627,HDI,3,33,ph,52
PH37630,HDI,3,28,ph,52
PH37632,HDI,3,28,ph,52
PH37633,HDI,3,33,ph,52
PH37634,HDI,3,33,ph,52
PH37638,HDI,3,33,ph,52
PH37640,HDI,3,29,ph,52
PH37641,HDI,3,33,ph,52
PH37642,HDI,3,33,ph,52
PH37645,HDI,3,33,ph,52
PH37646,HDI,3,33,ph,52
PH40234,HDI,3,30,ph,52
PH40235,HDI,3,28,ph,52
PH40239,HDI,3,33,ph,52
PH40241,HDI,3,33,ph,52
PH40244,HDI,3,33,ph,52
PH40246,HDI,3,33,ph,52
PH40250,HDI,3,33,ph,52
PH40253,HDI,3,28,ph,52
PH40254,HDI,3,33,ph,52
PH40263,HDI,3,28,ph,52
PH40266,HDI,3,34,ph,52
PH40272,HDI,3,28,ph,52
PH40275,HDI,3,34,ph,52
PH40276,HDI,3,28,ph,52
PH40279,HDI,3,33,ph,52
PH40283,HDI,3,33,ph,52
PH40284,HDI,3,33,ph,52
PH40285,HDI,3,33,ph,52
PH40302,HDI,3,30,ph,52
PH40305,HDI,2,28,ph,52
PH40312,HDI,3,34,ph,52
PH40315,HDI,3,30,ph,52
PH40323,HDI,3,33,ph,52
PH40327,HDI,3,33,ph,52
PH40328,HDI,3,28,ph,52
PH40329,HDI,3,33,ph,52
PH40331,HDI,3,33,ph,52
PH40333,HDI,3,28,ph,52
PH40334,HDI,3,33,ph,52
PH40338,HDI,3,33,ph,52
PH40345,TN,2,34,ph,52
PH40347,HDI,3,33,ph,52
PH40352,HDI,3,33,ph,52
PH40354,HDI,3,34,ph,52
PH40358,HDI,3,33,ph,52
PH40359,HDI,3,34,ph,52
PH40363,HDI,3,33,ph,52
PH40365,HDI,3,33,ph,52
PH40367,HDI,3,33,ph,52
PH40371,HDI,3,33,ph,52
PH40377,HDI,3,28,ph,52
PH40379,HL,2,30,ph,52
PH40380,HDI,3,30,ph,52
PH40381,HDI,3,30,ph,52
PH40384,HDI,3,28,ph,52
PH40385,HDI,3,28,ph,52
PH40387,HDI,3,28,ph,52
PH40390,HDI,3,33,ph,52
PH40397,HDI,3,33,ph,52
PH40399,HDI,3,33,ph,52
PH40406,HDI,3,33,ph,52
PH40420,HDI,3,33,ph,52
PH40421,HDI,3,34,ph,52
PH40428,HDI,3,29,ph,52
PH40433,HDI,3,33,ph,52
PH40438,HDI,3,33,ph,52
PH40440,HDI,3,28,ph,52
PH40441,HDI,3,28,ph,52
PH40444,HDI,3,33,ph,52
PH40445,HDI,3,34,ph,52
PH40450,HDI,3,28,ph,52
PH40458,HDI,3,28,ph,52
PH40460,HDI,3,28,ph,52
PH40468,HDI,3,28,ph,52
PH40472,TN,2,34,ph,52
PH40478,HDI,3,28,ph,52
PH40487,HDI,3,30,ph,52
PH40493,HDI,3,30,ph,52
PH40494,HDI,3,28,ph,52
PH40496,HDI,3,33,ph,52
PH40500,HDI,3,28,ph,52
PH40502,TN,2,28,ph,52
PH40503,HDI,3,28,ph,52
PH40504,HDI,3,33,ph,52
PH40507,HDI,3,33,ph,52
PH40510,HDI,3,30,ph,52
PH40513,HDI,3,33,ph,52
PH40516,HDI,3,33,ph,52
PH40519,HDI,3,28,ph,52
PH40521,HDI,3,33,ph,52
PH40525,HDI,3,34,ph,52
PH40527,HDI,3,33,ph,52
PH40533,HDI,3,29,ph,52
PH40535,HDI,3,28,ph,52
PH40542,HDI,3,28,ph,52
PH40543,HDI,3,33,ph,52
PH40544,HDI,3,34,ph,52
PH40550,HDI,3,28,ph,52
PH40553,HDI,3,33,ph,52
PH40571,HDI,3,30,ph,52
PH40573,HDI,3,33,ph,52
PH40574,HDI,3,29,ph,52
PH40584,HDI,3,33,ph,52
PH40588,HDI,3,33,ph,52
PH40593,HDI,3,28,ph,52
PH40607,HDI,3,30,ph,52
PH40609,HDI,3,33,ph,52
PH40612,HDI,3,34,ph,52
PH40618,HDI,3,33,ph,52
PH40630,HDI,3,33,ph,52
PH40634,HDI,3,28,ph,52
PH40635,HDI,3,30,ph,52
PH40640,HDI,3,33,ph,52
PH40648,HDI,3,33,ph,52
PH40652,HDI,2,33,ph,52
PH40654,HDI,3,33,ph,52
PH40656,HDI,3,28,ph,52
PH40657,HDI,3,33,ph,52
PH40660,TN,2,33,ph,52
PH40663,HDI,3,33,ph,52
PH40667,HDI,3,33,ph,52
PH40671,TN,2,30,ph,52
PH40681,HDI,3,33,ph,52
PH40682,HDI,3,28,ph,52
PH40684,HDI,3,34,ph,52
PH40690,HDI,3,29,ph,52
PH40692,HDI,3,28,ph,52
PH40693,HDI,3,33,ph,52
PH40695,HDI,3,33,ph,52
PH40699,CHO,2,33,ph,52
PH40704,HDI,3,28,ph,52
PH40707,HDI,3,33,ph,52
PH40709,HDI,3,33,ph,52
PH40710,HDI,3,28,ph,52
PH40711,HDI,3,33,ph,52
PH40713,HDI,3,33,ph,52
PH40721,HDI,3,33,ph,52
PH40724,HDI,3,33,ph,52
PH40728,HDI,3,34,ph,52
PH40735,HDI,3,28,ph,52
PH40737,HDI,3,34,ph,52
PH40739,HDI,3,33,ph,52
PH40745,HDI,3,28,ph,52
PH40746,HL,2,33,ph,52
PH40749,HDI,3,30,ph,52
PH40750,HDI,3,28,ph,52
PH40751,HDI,3,33,ph,52
PH40752,HDI,3,28,ph,52
PH40754,HDI,3,34,ph,52
PH40757,HDI,3,34,ph,52
PH40765,HDI,2,33,ph,52
PH40768,HDI,3,33,ph,52
PH40777,HDI,3,30,ph,52
PH40779,HDI,3,33,ph,52
PH40784,HDI,3,33,ph,52
PH40785,HDI,3,33,ph,52
PH40790,TN,2,33,ph,52
PH40792,HDI,3,34,ph,52
PH40794,HDI,3,33,ph,52
PH40795,TN,2,33,ph,52
PH40798,TN,2,28,ph,52
PH40799,HDI,3,33,ph,52
PH40801,HDI,3,34,ph,52
PH40818,HDI,3,28,ph,52
PH40819,HDI,3,33,ph,52
PH40824,HDI,3,33,ph,52
PH40832,HDI,3,33,ph,52
PH40836,HDI,3,33,ph,52
PH40837,HDI,3,33,ph,52
PH40846,HDI,3,30,ph,52
PH40848,HDI,3,33,ph,52
PH40852,HDI,3,33,ph,52
PH40857,HDI,3,33,ph,52
PH40862,HDI,3,33,ph,52
PH40863,HDI,3,28,ph,52
PH40872,HDI,3,28,ph,52
PH40891,HDI,3,33,ph,52
PH40892,HDI,3,29,ph,52
PH40917,HDI,3,30,ph,52
PH40919,HDI,3,33,ph,52
PH40927,HDI,3,33,ph,52
PH40932,HDI,3,28,ph,52
PH40935,HDI,3,30,ph,52
PH40941,HDI,3,33,ph,52
PH40942,HDI,3,28,ph,52
PH40945,HDI,3,33,ph,52
PH40947,HDI,3,28,ph,52
PH40951,HDI,3,33,ph,52
PH40958,HDI,3,33,ph,52
PH40961,HDI,3,33,ph,52
PH40962,HDI,3,28,ph,52
PH40963,HDI,3,34,ph,52
PH40964,HDI,3,34,ph,52
PH40969,HDI,3,33,ph,52
PH40973,HDI,3,28,ph,52
PH40976,HDI,3,28,ph,52
PH40977,HDI,3,33,ph,52
PH40984,HDI,3,34,ph,52
PH40987,HDI,3,33,ph,52
PH40991,HDI,3,33,ph,52
PH40994,HDI,3,33,ph,52
PH40998,HDI,3,34,ph,52
PH41004,HDI,3,33,ph,52
PH41011,HDI,2,29,ph,52
PH41013,HDI,3,34,ph,52
PH41021,HDI,3,34,ph,52
PH41024,HDI,3,33,ph,52
PH41025,HDI,3,33,ph,52
PH41026,HDI,3,33,ph,52
PH41028,HDI,3,33,ph,52
PH41032,HDI,3,33,ph,52
PH41033,HDI,3,28,ph,52
PH41034,HDI,3,33,ph,52
PH41041,HDI,3,28,ph,52
PH41045,HDI,3,30,ph,52
PH41046,HDI,3,34,ph,52
PH41051,HDI,3,28,ph,52
PH41054,HDI,3,28,ph,52
PH41060,HDI,3,28,ph,52
PH41062,HDI,3,30,ph,52
PH41065,HDI,3,33,ph,52
PH41073,HDI,3,34,ph,52
PH41079,HDI,3,34,ph,52
PH41081,HDI,3,33,ph,52
PH41083,HDI,3,28,ph,52
PH41085,HDI,3,33,ph,52
PH41087,HDI,3,33,ph,52
PH41088,HDI,3,33,ph,52
PH41091,HDI,3,28,ph,52
PH41096,HDI,3,34,ph,52
PH41100,HDI,3,30,ph,52
PH41101,HDI,3,33,ph,52
PH41107,HDI,3,33,ph,52
PH41108,HDI,3,33,ph,52
PH41109,HDI,3,30,ph,52
PH41110,HDI,3,33,ph,52
PH41112,HDI,3,33,ph,52
PH41113,HDI,3,34,ph,52
PH41115,HDI,3,34,ph,52
PH41122,HDI,3,33,ph,52
PH41130,HDI,3,33,ph,52
PH41132,HDI,3,33,ph,52
PH41136,HDI,3,33,ph,52
PH41137,HDI,3,33,ph,52
PH41140,HDI,3,28,ph,52
PH41143,HDI,3,33,ph,52
PH41153,HDI,3,28,ph,52
PH41158,HDI,3,28,ph,52
PH41162,HDI,3,34,ph,52
PH41165,HDI,3,33,ph,52
PH41167,HDI,3,34,ph,52
PH41175,HDI,3,30,ph,52
PH41177,HDI,3,30,ph,52
PH41179,HL,2,30,ph,52
PH41182,HDI,3,33,ph,52
PH41185,HDI,3,33,ph,52
PH41192,HDI,3,34,ph,52
PH41202,HDI,3,34,ph,52
PH41207,HDI,3,33,ph,52
PH41211,HDI,3,33,ph,52
PH41219,HDI,3,34,ph,52
PH41224,HDI,3,33,ph,52
PH41226,HL,2,28,ph,52
PH41227,HDI,3,33,ph,52
PH41231,HDI,3,28,ph,52
PH41232,TN,2,33,ph,52
PH41233,HDI,3,30,ph,52
PH41239,HDI,3,28,ph,52
PH41241,HDI,3,33,ph,52
PH41242,HDI,3,33,ph,52
PH41245,HDI,3,28,ph,52
PH41252,HDI,3,28,ph,52
PH41253,HDI,3,33,ph,52
PH41257,HDI,3,33,ph,52
PH41258,HDI,3,33,ph,52
PH41789,HDI,3,33,ph,52
PH41794,HDI,3,30,ph,52
PH41815,HDI,3,33,ph,52
PH41821,HDI,3,28,ph,52
PH41824,HDI,3,34,ph,52
PH41825,HDI,3,34,ph,52
PH41833,HDI,3,28,ph,52
PH41841,HDI,2,30,ph,52
PH41852,HDI,3,30,ph,52
PH41853,HDI,3,33,ph,52
PH41858,HDI,3,33,ph,52
PH41859,HDI,3,28,ph,52
PH41864,HDI,3,33,ph,52
PH41866,HDI,3,28,ph,52
PH41869,HDI,3,30,ph,52
PH41872,HDI,3,33,ph,52
PH41876,HDI,3,28,ph,52
PH41877,HDI,3,28,ph,52
PH41878,HDI,3,33,ph,52
PH41879,HDI,3,33,ph,52
PH41883,HDI,3,28,ph,52
PH41886,HDI,3,33,ph,52
PH41890,HDI,3,33,ph,52
PH41892,HDI,3,34,ph,52
PH41895,HDI,3,30,ph,52
PH41896,HDI,3,29,ph,52
PH41899,HDI,3,30,ph,52
PH41901,HDI,3,33,ph,52
PH41905,HDI,3,28,ph,52
PH41907,HDI,3,33,ph,52
PH41909,HDI,3,34,ph,52
PH41914,HDI,3,33,ph,52
PH41925,HDI,3,29,ph,52
PH41929,HDI,3,33,ph,52
PH41931,HDI,3,33,ph,52
PH41936,HDI,3,33,ph,52
PH41937,HDI,3,33,ph,52
PH41939,HDI,3,30,ph,52
PH41946,HDI,3,33,ph,52
PH41952,TN,2,33,ph,52
PH41955,HDI,3,28,ph,52
PH41957,HDI,3,33,ph,52
PH41958,HDI,3,33,ph,52
PH41964,HDI,3,28,ph,52
PH41965,HDI,3,33,ph,52
PH41966,HDI,3,33,ph,52
PH41975,HDI,3,33,ph,52
PH41980,HDI,3,30,ph,52
PH41987,HDI,3,34,ph,52
PH41988,HDI,3,28,ph,52
PH41989,HDI,3,33,ph,52
PH41994,HDI,3,28,ph,52
PH42004,HDI,3,33,ph,52
PH42007,HDI,3,33,ph,52
PH42025,HDI,3,33,ph,52
PH42026,HDI,3,28,ph,52
PH42032,HDI,3,33,ph,52
PH42034,HDI,3,28,ph,52
PH42039,HDI,3,29,ph,52
PH42043,HDI,3,33,ph,52
PH42050,HDI,3,28,ph,52
PH42054,HDI,3,34,ph,52
PH42056,HDI,3,28,ph,52
PH42058,HDI,3,30,ph,52
PH42068,HDI,3,33,ph,52
PH42070,HDI,3,30,ph,52
PH42079,HDI,3,28,ph,52
PH42080,HDI,3,33,ph,52
PH42086,HDI,3,29,ph,52
PH42088,TN,2,33,ph,52
PH42089,HDI,3,28,ph,52
PH42102,HDI,3,28,ph,52
PH42107,HDI,3,33,ph,52
PH42110,HDI,3,33,ph,52
PH42115,HDI,3,33,ph,52
